train_hindimale_00678|अविनाश पहुँचते ही फ़ोन कर देना वरना तुम्हारी माँ को चिन्ता हो जाएगी|अविनाश पहुँचते ही फ़ोन कर देना वरना तुम्हारी माँ को चिन्ता हो जाएगी
train_hindimale_00679|बस मामा जी और माँ ही की ज़िद है उसका तो बिलकुल मन नहीं था माऊन्टआबू जाने का|बस मामा जी और माँ ही की ज़िद है उसका तो बिलकुल मन नहीं था माऊन्टआबू जाने का
train_hindimale_00680|वहाँ मेरे दोस्त ब्रिगेडियर सिन्हा का घर और बाग हैं वहाँ तू बस उनके परिवार के साथ छुट्टियाँ बिताने जा रहा है|वहाँ मेरे दोस्त ब्रिगेडियर सिन्हा का घर और बाग हैं वहाँ तू बस उनके परिवार के साथ छुट्टियाँ बिताने जा रहा है
train_hindimale_00681|उन्होंने तुझे बचपन में देखा था बडा बुला रहे थे मैं अगले सप्ताह पोहुँच जाऊंगा|उन्होंने तुझे बचपन में देखा था बडा बुला रहे थे मैं अगले सप्ताह पोहुँच जाऊंगा
train_hindimale_00682|बस चलते ही अच्छा मौसम होने के बावजूद यह बात सोच अविनाश का मन कडवी स्मृतियों से भर गया आँखे जलने लगीं और उस अपमान को याद कर पूरा ही वजूद तिलमिला गया|बस चलते ही अच्छा मौसम होने के बावजूद यह बात सोच अविनाश का मन कडवी स्मृतियों से भर गया आँखे जलने लगीं और उस अपमान को याद कर पूरा ही वजूद तिलमिला गया
train_hindimale_00683|वे बहुत सारे लेखक किसी भी अनुशासन के जिन्होंने कभी कोई पत्रिका नहीं निकाली न प्रयत्न किए लेकिन बहुत सारी पत्रिकाओं में प्रकाशित होते रहे हैं उनमें भी जिन्हें वे अच्छा नहीं मानते उन्हें कम से कम एक बार एक पत्रिका निकालने की जेनुइन कोशिश करनी चाहिए|वे बहुत सारे लेखक किसी भी अनुशासन के जिन्होंने कभी कोई पत्रिका नहीं निकाली न प्रयत्न किए लेकिन बहुत सारी पत्रिकाओं में प्रकाशित होते रहे हैं उनमें भी जिन्हें वे अच्छा नहीं मानते उन्हें कम से कम एक बार एक पत्रिका निकालने की जेनुइन कोशिश करनी चाहिए
train_hindimale_00684|हालांकि पहली ही शादी शादी न थी कोर्ट में शून्य साबित कर दी गई थी|हालांकि पहली ही शादी शादी न थी कोर्ट में शून्य साबित कर दी गई थी
train_hindimale_00685|हिन्दी में सब कवियों की पुस्तकें तीन सौ चार सौ छपती हैं पर हिन्दी में हर वर्ष चार सौ से हज़ार काव्य पुस्तकें छपती हैं|हिन्दी में सब कवियों की पुस्तकें तीन सौ चार सौ छपती हैं पर हिन्दी में हर वर्ष चार सौ से हज़ार काव्य पुस्तकें छपती हैं
train_hindimale_00686|पर मन मे छाले हैं कि सूखते नहीं बल्कि बार बार फूट कर उसे आहत करते हैं उसका क्या गुनाह था|पर मन मे छाले हैं कि सूखते नहीं बल्कि बार बार फूट कर उसे आहत करते हैं उसका क्या गुनाह था
train_hindimale_00687|कितने अरमानों के साथ उसकी विधवा माँ ने स्कूल में टीचिंग कर उसे अच्छे आदर्शों के साथ पाला और फलस्वरूप उसका एन डी ए में सेलेक्शन हुआ|कितने अरमानों के साथ उसकी विधवा माँ ने स्कूल में टीचिंग कर उसे अच्छे आदर्शों के साथ पाला और फलस्वरूप उसका एन डी ए में सेलेक्शन हुआ
train_hindimale_00688|उसने बडे चाव से ढेरों रिश्तों में से एक बेह तरीन रिश्ता चुना था उसके लिये एक बहुत बडे आई ए एस अधिकारी की बेटी अल्पना|उसने बडे चाव से ढेरों रिश्तों में से एक बेह तरीन रिश्ता चुना था उसके लिये एक बहुत बडे आई ए एस अधिकारी की बेटी अल्पना
train_hindimale_00689|माँ तो बस घर बार और लडक़ी की सुन्दरता पर और उनकी शानदार मेहमाननवाज़ी पर रीझ गईं|माँ तो बस घर बार और लडक़ी की सुन्दरता पर और उनकी शानदार मेहमाननवाज़ी पर रीझ गईं
train_hindimale_00690|देखने दिखाने की रस्म के बाद सबके कहने पर एकांत में उसने एक संक्षिप्त बात की और वह अचानक उठ कर चली गई तब उसे लगा था कि शर्मा रही होगी|देखने दिखाने की रस्म के बाद सबके कहने पर एकांत में उसने एक संक्षिप्त बात की और वह अचानक उठ कर चली गई तब उसे लगा था कि शर्मा रही होगी
train_hindimale_00691|शादी के ताम झाम के बाद जब अपनी जीवन संगिनी से मिलने की एक दूसरे को जानने की रात आई तो शादी के शानदार पलंग पर फूलों की सजावट के बीच उसे लाल जोडे में अपनी दुल्हन नहीं मिली|शादी के ताम झाम के बाद जब अपनी जीवन संगिनी से मिलने की एक दूसरे को जानने की रात आई तो शादी के शानदार पलंग पर फूलों की सजावट के बीच उसे लाल जोडे में अपनी दुल्हन नहीं मिली
train_hindimale_00692|मुझे छूना मत यह शादी नहीं है अविनाश समझौता है|मुझे छूना मत यह शादी नहीं है अविनाश समझौता है
train_hindimale_00693|वह सुन्दर चेहरा वितृष्णा से भर गया था|वह सुन्दर चेहरा वितृष्णा से भर गया था
train_hindimale_00694|उसके बाद जब वह अगले दिन मायके गई तो उसकी जगह लौट कर विवाह को शून्य साबित करने के लिये उसके वकील का नोटिस आया जिसमें आरोप था कि वह नपुंसक है और विवाह के योग्य नहीं|उसके बाद जब वह अगले दिन मायके गई तो उसकी जगह लौट कर विवाह को शून्य साबित करने के लिये उसके वकील का नोटिस आया जिसमें आरोप था कि वह नपुंसक है और विवाह के योग्य नहीं
train_hindimale_00695|वह जड होकर रह गया|वह जड होकर रह गया
train_hindimale_00696|उसके बाद उसने अपनी पोस्टिंग लेह करवा ली थी वहाँ से भी लगातार फ़ील्ड पोस्टिंग लेता रहा जानबूझ कर और मां की दूसरे विवाह की ज़िद को टाल गया था|उसके बाद उसने अपनी पोस्टिंग लेह करवा ली थी वहाँ से भी लगातार फ़ील्ड पोस्टिंग लेता रहा जानबूझ कर और मां की दूसरे विवाह की ज़िद को टाल गया था
train_hindimale_00697|पर अब माँ की अस्वस्थता की वजह से उसे जोधपुर पोस्टिंग करवानी पडी|पर अब माँ की अस्वस्थता की वजह से उसे जोधपुर पोस्टिंग करवानी पडी
train_hindimale_00698|पिछले कई दिनों से यह माऊंट आबू प्रकरण माँ और मामा चलाए जा रहे थे|पिछले कई दिनों से यह माऊंट आबू प्रकरण माँ और मामा चलाए जा रहे थे
train_hindimale_00699|इस बार मामा छाछ भी फूंक फूंक कर पीना चाहते थे सो वह उसे लड़की और उस के परिवार के साथ पूरे पन्द्रह बीस दिन छोडना चाह रहे थे|इस बार मामा छाछ भी फूंक फूंक कर पीना चाहते थे सो वह उसे लड़की और उस के परिवार के साथ पूरे पन्द्रह बीस दिन छोडना चाह रहे थे
train_hindimale_00700|ब्रिगेडियर सिन्हा मामा के कलीग रह चुके हैं उनकी एक बहन है अविवाहित उसने भी किन्हीं कारणों से शादी नहीं की|ब्रिगेडियर सिन्हा मामा के कलीग रह चुके हैं उनकी एक बहन है अविवाहित उसने भी किन्हीं कारणों से शादी नहीं की
train_hindimale_00701|उसे मलाल हो रहा है उसने सोचा था कि इस बार एनुअल लीव लेकर माँ के साथ ज़्यादा से ज़्यादा समय बिताएगा और माँ के साथ लम्बी यात्राओं पर जाएगा पूरा भारत घूमेगा|उसे मलाल हो रहा है उसने सोचा था कि इस बार एनुअल लीव लेकर माँ के साथ ज़्यादा से ज़्यादा समय बिताएगा और माँ के साथ लम्बी यात्राओं पर जाएगा पूरा भारत घूमेगा
train_hindimale_00702|पर माँ ने ही कह दिया कि ओ मेरे श्रवणकुमार मैं तो तीर्थ कर ही लूंगी पहले तेरी शादी करके गंगा नहा लूं|पर माँ ने ही कह दिया कि ओ मेरे श्रवणकुमार मैं तो तीर्थ कर ही लूंगी पहले तेरी शादी करके गंगा नहा लूं
train_hindimale_00703|बहुत सारे ख्यालों से उसका मन भारी हो चला है वह सर झटक कर बस के बाहर झांकता है शाम का झुटपुटा रास्तों और पहाडियों पर उतर आया है|बहुत सारे ख्यालों से उसका मन भारी हो चला है वह सर झटक कर बस के बाहर झांकता है शाम का झुटपुटा रास्तों और पहाडियों पर उतर आया है
train_hindimale_00704|झुण्ड का झुण्ड तोते शोर मचाते हुए लौट रहे हैं हवा में सर्दी के आगमन की खुनकी महसूस होने लगी है वह पूरी खुली खिडक़ी ज़रा सी सरका देता है बस के अन्दर नज़र डालता है|झुण्ड का झुण्ड तोते शोर मचाते हुए लौट रहे हैं हवा में सर्दी के आगमन की खुनकी महसूस होने लगी है वह पूरी खुली खिडक़ी ज़रा सी सरका देता है बस के अन्दर नज़र डालता है
train_hindimale_00705|सामने वाली सीट पर एक विदेशी युवति बैठी है उसे देख मुस्कुरा देती है|सामने वाली सीट पर एक विदेशी युवति बैठी है उसे देख मुस्कुरा देती है
train_hindimale_00706|वह उस बेबाक निश्छल मुस्कान पर जवाब में मुस्कुराए बिना नहीं रह पाता|वह उस बेबाक निश्छल मुस्कान पर जवाब में मुस्कुराए बिना नहीं रह पाता
train_hindimale_00707|अपनी इस कॉलेज के लडक़ों जैसी हरकत पर उसे स्वयं हसी आ जाती है और उसे दबाने के लिये खिडक़ी के बाहर देखने लगता है|अपनी इस कॉलेज के लडक़ों जैसी हरकत पर उसे स्वयं हसी आ जाती है और उसे दबाने के लिये खिडक़ी के बाहर देखने लगता है
train_hindimale_00708|मन हल्का हो गया है वैसे आज़ादी में कितना सुकून है|मन हल्का हो गया है वैसे आज़ादी में कितना सुकून है
train_hindimale_00709|अब उम्र के पैंतीस साल मुक्त रह कर विवाह के पक्ष में वह ज़रा भी नहीं पर यहाँ भारत में जिस तरह बडी उमर की लडक़ियों का कुवारा रहना संदिग्ध होता है वही बडे उम्र के कुवारे भी संदेहों से अछूते नहीं रह पाते|अब उम्र के पैंतीस साल मुक्त रह कर विवाह के पक्ष में वह ज़रा भी नहीं पर यहाँ भारत में जिस तरह बडी उमर की लडक़ियों का कुवारा रहना संदिग्ध होता है वही बडे उम्र के कुवारे भी संदेहों से अछूते नहीं रह पाते
train_hindimale_00710|वह बस अपनी नौकरी के बीस साल पूरे करते ही अब्रोड चला जाएगा|वह बस अपनी नौकरी के बीस साल पूरे करते ही अब्रोड चला जाएगा
train_hindimale_00711|शाम ढलने लगी थी लगता है आबू रोड से उपर माऊंट आबू पहुँचते पहुँचते दो घंटे और लग जाएंगे और वह रात आठ बजे से पहले नहीं पहुँचेगा|शाम ढलने लगी थी लगता है आबू रोड से उपर माऊंट आबू पहुँचते पहुँचते दो घंटे और लग जाएंगे और वह रात आठ बजे से पहले नहीं पहुँचेगा
train_hindimale_00712|ठण्ड गहराने लगी थी उसने मां की ज़बरदस्ती रखी हुई जैकेट निकाल कर पेहन ली|ठण्ड गहराने लगी थी उसने मां की ज़बरदस्ती रखी हुई जैकेट निकाल कर पेहन ली
train_hindimale_00713|पहाडों पेडों की सब्ज़ आकृतियां धीरे धीरे स्याही में बदल रही थीं उसके मन पर अन्यमनस्कता के साये फिर घिर आए|पहाडों पेडों की सब्ज़ आकृतियां धीरे धीरे स्याही में बदल रही थीं उसके मन पर अन्यमनस्कता के साये फिर घिर आए
train_hindimale_00714|मामा क्यों कहते हैं कि शारीरिक ज़रूरतें तो हैं ही एक साथी के लिये मानसिक ज़रूरत भी होती है|मामा क्यों कहते हैं कि शारीरिक ज़रूरतें तो हैं ही एक साथी के लिये मानसिक ज़रूरत भी होती है
train_hindimale_00715|पर वह किसी किस्म की गलतफ़हमी उसे नहीं पालने देना चाहता|पर वह किसी किस्म की गलतफ़हमी उसे नहीं पालने देना चाहता
train_hindimale_00716|बसस्टॉप पर उतर कर वह अपना सामान डिक्की से निकलवा रहा है|बसस्टॉप पर उतर कर वह अपना सामान डिक्की से निकलवा रहा है
train_hindimale_00717|आपने क्यों तकलीफ़ की सर मैं पोहंच जाता|आपने क्यों तकलीफ़ की सर मैं पोहंच जाता
train_hindimale_00718|तुम हमारे मेहमान हो आखिर रामसिंग सामान गाडी में रखो|तुम हमारे मेहमान हो आखिर रामसिंग सामान गाडी में रखो
train_hindimale_00719|यार इतने सारे यात्रियों में एक फ़ौजी अफसर को पहचानना क्या मुश्किल है|यार इतने सारे यात्रियों में एक फ़ौजी अफसर को पहचानना क्या मुश्किल है
train_hindimale_00720|सारे रास्ते वे बोलते रहे वह सुनता रहा कि कैसे फ़ौज छोड क़र वे यहाँ सैटल हुए यहाँ उनका फ़ार्म हाउस भी है|सारे रास्ते वे बोलते रहे वह सुनता रहा कि कैसे फ़ौज छोड क़र वे यहाँ सैटल हुए यहाँ उनका फ़ार्म हाउस भी है
train_hindimale_00721|फ़ार्मिंग में उनकी शुरू से रुचि रही है वे उसमें स्ट्राबैरीज़ उगाना चाह रहे हैं इस बार|फ़ार्मिंग में उनकी शुरू से रुचि रही है वे उसमें स्ट्राबैरीज़ उगाना चाह रहे हैं इस बार
train_hindimale_00722|उनके बंगले के गेट से पोर्च तक एक मिनट की ड्राईव से लग रहा था कि खूब बडी जगह लेकर घर बनाया गया है|उनके बंगले के गेट से पोर्च तक एक मिनट की ड्राईव से लग रहा था कि खूब बडी जगह लेकर घर बनाया गया है
train_hindimale_00723|अन्दर पोहंच कर रामसिंग को उनका सामान गेस्टरूम में रखने का आदेश देकर उसे हालनुमा ड्रोईंग रूम में बिठा कर वे अन्दर कहीं गायब हो गये|अन्दर पोहंच कर रामसिंग को उनका सामान गेस्टरूम में रखने का आदेश देकर उसे हालनुमा ड्रोईंग रूम में बिठा कर वे अन्दर कहीं गायब हो गये
train_hindimale_00724|किसी के हाथ से बनी सुन्दर पेन्टिंग्स जिनमें ज़्यादातर राजस्थानी स्त्रियों के चेहरे थे|किसी के हाथ से बनी सुन्दर पेन्टिंग्स जिनमें ज़्यादातर राजस्थानी स्त्रियों के चेहरे थे
train_hindimale_00725|अविनाश ये मेरी बेटी नीलांजना है|अविनाश ये मेरी बेटी नीलांजना है
train_hindimale_00726|बी एस सी सैकेण्ड ईयर में पढती है|बी एस सी सैकेण्ड ईयर में पढती है
train_hindimale_00727|बेटा जाओ मम्मी को भेजो और किचन में चाय और स्नैक्स के लिये कहना|बेटा जाओ मम्मी को भेजो और किचन में चाय और स्नैक्स के लिये कहना
train_hindimale_00728|श्री मति सिन्हा के साथ साथ अर्दली चाय का टीमटाम लेकर आ गया|श्री मति सिन्हा के साथ साथ अर्दली चाय का टीमटाम लेकर आ गया
train_hindimale_00729|श्री मति सिन्हा एक सुन्दर व सभ्रान्त महिला लगी|श्री मति सिन्हा एक सुन्दर व सभ्रान्त महिला लगी
train_hindimale_00730|चाय की औपचारिकता के बाद वह फ़र्स्ट फ़्लोर पर बने गेस्ट रूम में आ गया|चाय की औपचारिकता के बाद वह फ़र्स्ट फ़्लोर पर बने गेस्ट रूम में आ गया
train_hindimale_00731|रूम क्या था एक छोटा मोटा सा समस्त सुविधाओं से युक्त फ़्लैट ही था|रूम क्या था एक छोटा मोटा सा समस्त सुविधाओं से युक्त फ़्लैट ही था
train_hindimale_00732|पूरा घूमघाम कर देख कर उसे याद आया दस बजे डिनर के लिये नीचे उतरना है|पूरा घूमघाम कर देख कर उसे याद आया दस बजे डिनर के लिये नीचे उतरना है
train_hindimale_00733|अविनाश अंजना मेरी वाईफ़ से तुम मिल चुके हो|अविनाश अंजना मेरी वाईफ़ से तुम मिल चुके हो
train_hindimale_00734|ये सुधा है मेरी बहन जे जे आर्टस में फ़ाईन आर्टस की लैक्चरर है वैसे बॉम्बे रहती है पर अभी मेरे साथ वेकेशन्स बिताने आई है|ये सुधा है मेरी बहन जे जे आर्टस में फ़ाईन आर्टस की लैक्चरर है वैसे बॉम्बे रहती है पर अभी मेरे साथ वेकेशन्स बिताने आई है
train_hindimale_00735|मयंक मेरा बेटा आई आई टी बॉम्बे से इलेक्ट्रानिक्स में इंजीनियरिंग कर रहा है|मयंक मेरा बेटा आई आई टी बॉम्बे से इलेक्ट्रानिक्स में इंजीनियरिंग कर रहा है
train_hindimale_00736|यह सभी लास्ट वीक यहाँ थे कल जा रहे हैं|यह सभी लास्ट वीक यहाँ थे कल जा रहे हैं
train_hindimale_00737|और ये हैं मेजर अविनाश मेरे कलीग और दोस्त लेफ़्टनेंट कर्नल चौहान के भतीजे|और ये हैं मेजर अविनाश मेरे कलीग और दोस्त लेफ़्टनेंट कर्नल चौहान के भतीजे
train_hindimale_00738|औपचारिक अभिवादन के बाद हल्के फुल्के ड्रिंक्स सूप के साथ औपचारिक बातचीत होने लगी|औपचारिक अभिवादन के बाद हल्के फुल्के ड्रिंक्स सूप के साथ औपचारिक बातचीत होने लगी
train_hindimale_00739|उसने पहली बार सुधा को गौर से देखा ताम्बई रंग स्निग्ध त्वचा बडी बडी क़ाजल से लदी आँखें भरे होंठ और थोडी चौडी नाक चेहरे पर बहुत परिपक्व सधा हुआ भाव|उसने पहली बार सुधा को गौर से देखा ताम्बई रंग स्निग्ध त्वचा बडी बडी क़ाजल से लदी आँखें भरे होंठ और थोडी चौडी नाक चेहरे पर बहुत परिपक्व सधा हुआ भाव
train_hindimale_00740|भरे सानुपातिक जिस्म पर बाटिक प्रिन्ट का भरा कुर्ता और जीन्स घने काले लम्बे बालों को आकर्षक मगर बेतरतीब जूडे में लपेटा हुआ|भरे सानुपातिक जिस्म पर बाटिक प्रिन्ट का भरा कुर्ता और जीन्स घने काले लम्बे बालों को आकर्षक मगर बेतरतीब जूडे में लपेटा हुआ
train_hindimale_00741|बात करने के ढंग और शब्दों के चयन से लगता है कि बुध्दिजीवी और कलाकार बात कर रहा है|बात करने के ढंग और शब्दों के चयन से लगता है कि बुध्दिजीवी और कलाकार बात कर रहा है
train_hindimale_00742|फिर नज़र घूमी तो नीला पर जा टिकी चम्पई रंग बुआ की सी ही बडी बडी लम्बी आँखें पर नाक और होंठ मां जैसी सुघढ|फिर नज़र घूमी तो नीला पर जा टिकी चम्पई रंग बुआ की सी ही बडी बडी लम्बी आँखें पर नाक और होंठ मां जैसी सुघढ
train_hindimale_00743|सुबह वह देर से उठ सका उठते ही खिडक़ी में आया तो देखा नीचे मयंक और उसका दोस्त जिप्सी में सामान रख रहे थे|सुबह वह देर से उठ सका उठते ही खिडक़ी में आया तो देखा नीचे मयंक और उसका दोस्त जिप्सी में सामान रख रहे थे
train_hindimale_00744|वह नहा धोकर नीचे उतर आया नीलांजना जल्दी जल्दी ब्रेकफ़ास्ट कर कॉलेज जाने की तैयारी मे थी उसके लिये भी वही चाय आ गई|वह नहा धोकर नीचे उतर आया नीलांजना जल्दी जल्दी ब्रेकफ़ास्ट कर कॉलेज जाने की तैयारी मे थी उसके लिये भी वही चाय आ गई
train_hindimale_00745|मेरा मन नहीं कर रहा कॉलेज जाने का पर आज मेरा प्रेक्टिकल्स पीरीयड है बाहर बुआ एक पेन्टिंग बना रही है देखते रहियेगा बोर नहीं होंगे|मेरा मन नहीं कर रहा कॉलेज जाने का पर आज मेरा प्रेक्टिकल्स पीरीयड है बाहर बुआ एक पेन्टिंग बना रही है देखते रहियेगा बोर नहीं होंगे
train_hindimale_00746|सुधा सचमुच एक पेन्टिंग में व्यस्त थी वह पीछे जाकर खडा हो गया|सुधा सचमुच एक पेन्टिंग में व्यस्त थी वह पीछे जाकर खडा हो गया
train_hindimale_00747|इसके बीच न जाने कितनी पेन्टिंग्स बना डाली|इसके बीच न जाने कितनी पेन्टिंग्स बना डाली
train_hindimale_00748|यह अटकी हुई है दरअसल बॉम्बे होती तो पूरा हो जाती इसे नीला ले नहीं जाने देती है|यह अटकी हुई है दरअसल बॉम्बे होती तो पूरा हो जाती इसे नीला ले नहीं जाने देती है
train_hindimale_00749|हसी के चेहरे पर से गंभीरता के मुखौटे को खिसका जाती है|हसी के चेहरे पर से गंभीरता के मुखौटे को खिसका जाती है
train_hindimale_00750|उसने पेन्टिंग को ध्यान से देखा उसे वह नीला की पोर्ट्रेट लगी|उसने पेन्टिंग को ध्यान से देखा उसे वह नीला की पोर्ट्रेट लगी
train_hindimale_00751|सुधा ने बालों से लकडी क़ा मछली के सिर वाला कांटा निकाला जो कि उसकी रुचि के अनुसार कलात्मक था और बाल कमर तक फैल गये और पहाडी बयार में उडने लगे|सुधा ने बालों से लकडी क़ा मछली के सिर वाला कांटा निकाला जो कि उसकी रुचि के अनुसार कलात्मक था और बाल कमर तक फैल गये और पहाडी बयार में उडने लगे
train_hindimale_00752|ब्रेकफ़ास्ट बाहर लॉन में लग गया और परिवार के बचे हुए सदस्य वहीं आ गये|ब्रेकफ़ास्ट बाहर लॉन में लग गया और परिवार के बचे हुए सदस्य वहीं आ गये
train_hindimale_00753|ब्रिगेडियर सिन्हा ने कश्मीर मसले पर बात छेड दी तो वह चर्चा देर तक चलती रही|ब्रिगेडियर सिन्हा ने कश्मीर मसले पर बात छेड दी तो वह चर्चा देर तक चलती रही
train_hindimale_00754|अब तुम दोनों को ही विवाह को लेकर निर्णय ले लेना चाहिये|अब तुम दोनों को ही विवाह को लेकर निर्णय ले लेना चाहिये
train_hindimale_00755|यह समझ लो यह आखरी गाडी है उसके बाद या तो सफ़र टाल दो या इसी में चढ जाओ जी|यह समझ लो यह आखरी गाडी है उसके बाद या तो सफ़र टाल दो या इसी में चढ जाओ जी
train_hindimale_00756|लंच के बाद वह अपने कमरे में आने के बाद देर तक इस विषय पर सोच सोच कर उलझता रहा|लंच के बाद वह अपने कमरे में आने के बाद देर तक इस विषय पर सोच सोच कर उलझता रहा
train_hindimale_00757|सलवार कुर्ते में नीला बडी बडी लगी|सलवार कुर्ते में नीला बडी बडी लगी
train_hindimale_00758|दोनों ने कॉफ़ी पी ली तो नीला ने उसे खींच कर उठा दिया|दोनों ने कॉफ़ी पी ली तो नीला ने उसे खींच कर उठा दिया
train_hindimale_00759|प्लीज अविनाश अंकल आप कहिये ना मम्मी को कि मैं भी चलूंगी|प्लीज अविनाश अंकल आप कहिये ना मम्मी को कि मैं भी चलूंगी
train_hindimale_00760|उसने नीला को साथ ले ही लिया सुधा ने भी पैरवी की क्योंकि दोनों ही टाल रहे थे एकान्त का साथ|उसने नीला को साथ ले ही लिया सुधा ने भी पैरवी की क्योंकि दोनों ही टाल रहे थे एकान्त का साथ
train_hindimale_00761|एक उमर के बाद कितना मुश्किल हो जाता है किसी को अपनाना प्रेम करना और ज़िन्दगी भर निभाने का प्रण लेना महज़ कुछ शारीरिक ज़रूरतों और सहारे के लिये|एक उमर के बाद कितना मुश्किल हो जाता है किसी को अपनाना प्रेम करना और ज़िन्दगी भर निभाने का प्रण लेना महज़ कुछ शारीरिक ज़रूरतों और सहारे के लिये
train_hindimale_00762|वह भी शायद यही सोच रही होगी अपनी अपनी आज़ादियों की लत लग गई है हमें|वह भी शायद यही सोच रही होगी अपनी अपनी आज़ादियों की लत लग गई है हमें
train_hindimale_00763|उम्र कोई मायने नहीं रखती क्या उसके कई अच्छे दोस्त उससे बडे नही पर फिर भी अभी वह हाँ नहीं कर सकेगा|उम्र कोई मायने नहीं रखती क्या उसके कई अच्छे दोस्त उससे बडे नही पर फिर भी अभी वह हाँ नहीं कर सकेगा
train_hindimale_00764|नीला ने आकर हाथ पकड लिया एक उष्ण और उत्साह से भरा स्पर्श|नीला ने आकर हाथ पकड लिया एक उष्ण और उत्साह से भरा स्पर्श
train_hindimale_00765|नीला ही बोलती रही सारे रास्ते दोनों खामोश थे अपने अपने दायरों मे|नीला ही बोलती रही सारे रास्ते दोनों खामोश थे अपने अपने दायरों मे
train_hindimale_00766|अभी तो वह इस पुराने मंदिर में अपने एक स्कैच के लिये फ़ोटो लेने गई हैं|अभी तो वह इस पुराने मंदिर में अपने एक स्कैच के लिये फ़ोटो लेने गई हैं
train_hindimale_00767|आपने क्या सोचा कि वे मन्नत मांगने गईं हैं कि इस हैण्डसम फ़ौजी से अब मेरी मंगनी हो ही जाए|आपने क्या सोचा कि वे मन्नत मांगने गईं हैं कि इस हैण्डसम फ़ौजी से अब मेरी मंगनी हो ही जाए
train_hindimale_00768|गलत फ़हमी में मत रहियेगा मेरी बुआ ही सबको रिजेक्ट करती है वरना कब से शादी हो जाती|गलत फ़हमी में मत रहियेगा मेरी बुआ ही सबको रिजेक्ट करती है वरना कब से शादी हो जाती
train_hindimale_00769|बाय द वे अविनाश जी मैं बच्ची नहीं हूँ एक बार अंकल क्या कह दिया आपने बच्चों में शुमार कर लिया|बाय द वे अविनाश जी मैं बच्ची नहीं हूँ एक बार अंकल क्या कह दिया आपने बच्चों में शुमार कर लिया
train_hindimale_00770|वह अब नीला के बारे में सोच रहा था कितनी जीवन्त है यह लडक़ी कितनी निश्छल|वह अब नीला के बारे में सोच रहा था कितनी जीवन्त है यह लडक़ी कितनी निश्छल
train_hindimale_00771|नक्की लेक पर पहुंचते पहुंचते शाम हो गई थी सुधा को बोटिंग में ज़रा भी दिलचस्पी नहीं थी सो वह शॉल लेकर किनारे रखी एक बैन्च पर बैठ गई मैं न चाह कर भी नीला के साथ बोटिंग पर चला गया|नक्की लेक पर पहुंचते पहुंचते शाम हो गई थी सुधा को बोटिंग में ज़रा भी दिलचस्पी नहीं थी सो वह शॉल लेकर किनारे रखी एक बैन्च पर बैठ गई मैं न चाह कर भी नीला के साथ बोटिंग पर चला गया
train_hindimale_00772|अविनाश जी सन सेट के वक्त सबकी आँखों का रंग बदल जाता है देखो आपकी और मेरी|अविनाश जी सन सेट के वक्त सबकी आँखों का रंग बदल जाता है देखो आपकी और मेरी
